id_consumption,user_id,nutrition_id,date_consommation,repas_type,quantite_grammes
1072,4388161847,279,2016-04-22,LUNCH,172.17
1073,1503960366,344,2016-04-22,BREAKFAST,279.58
1074,1503960366,505,2016-04-22,DINNER,144.47
1075,1503960366,472,2016-04-22,DINNER,261.28
1076,3977333714,151,2016-04-22,DINNER,182.95
1077,3977333714,101,2016-04-22,BREAKFAST,316.45
1078,8253242879,293,2016-04-22,SNACK,315.1
1079,8253242879,582,2016-04-22,DINNER,265.96
1080,8253242879,518,2016-04-22,BREAKFAST,223.84
1081,8253242879,139,2016-04-22,SNACK,184.72
1082,6290855005,480,2016-04-22,LUNCH,142.09
1083,6290855005,431,2016-04-22,DINNER,126.01
1084,6290855005,331,2016-04-22,SNACK,253.56
1085,8583815059,44,2016-04-22,BREAKFAST,215.86
1086,8583815059,178,2016-04-22,SNACK,347.54
1087,8583815059,146,2016-04-22,SNACK,83.28
1088,8583815059,572,2016-04-22,BREAKFAST,230.25
1089,6775888955,545,2016-04-22,DINNER,280.02
1090,6775888955,478,2016-04-22,LUNCH,291.87
1091,6775888955,302,2016-04-22,LUNCH,116.9
1092,1927972279,95,2016-04-22,SNACK,160.66
1093,1927972279,233,2016-04-22,SNACK,229.86
1094,8378563200,21,2016-04-22,LUNCH,129.01
1095,8378563200,198,2016-04-22,DINNER,223.0
1096,2022484408,152,2016-04-22,BREAKFAST,127.24
1097,2022484408,56,2016-04-22,LUNCH,286.5
1098,2022484408,417,2016-04-22,SNACK,177.35
1099,3977333714,105,2016-04-23,SNACK,140.83
1100,3977333714,462,2016-04-23,LUNCH,275.48
1101,3977333714,122,2016-04-23,SNACK,306.09
1102,8378563200,64,2016-04-23,SNACK,314.81
1103,8378563200,48,2016-04-23,LUNCH,268.58
1104,2320127002,310,2016-04-23,SNACK,99.56
1105,2320127002,335,2016-04-23,DINNER,335.1
1106,2320127002,311,2016-04-23,BREAKFAST,200.22
1107,2320127002,398,2016-04-23,DINNER,262.34
1108,6290855005,33,2016-04-23,SNACK,295.87
1109,6290855005,498,2016-04-23,LUNCH,319.6
1110,2022484408,29,2016-04-23,SNACK,255.12
1111,2022484408,91,2016-04-23,DINNER,218.79
1112,4388161847,154,2016-04-23,BREAKFAST,252.2
1113,4388161847,312,2016-04-23,SNACK,174.88
1114,4388161847,60,2016-04-23,BREAKFAST,138.49
1115,4702921684,407,2016-04-23,LUNCH,100.29
1116,4702921684,422,2016-04-23,LUNCH,279.75
1117,4702921684,141,2016-04-23,DINNER,346.88
1118,4702921684,406,2016-04-23,SNACK,308.58
1119,8877689391,343,2016-04-23,SNACK,263.46
1120,8877689391,312,2016-04-23,LUNCH,288.01
1121,8792009665,292,2016-04-23,LUNCH,146.09
1122,8792009665,588,2016-04-23,DINNER,168.77
1123,8792009665,6,2016-04-23,DINNER,277.38
1124,7007744171,471,2016-04-23,BREAKFAST,315.77
1125,7007744171,109,2016-04-23,BREAKFAST,267.25
1126,8053475328,24,2016-04-23,BREAKFAST,156.28
1127,8053475328,247,2016-04-23,LUNCH,241.12
1128,1927972279,151,2016-04-23,LUNCH,94.59
1129,1927972279,257,2016-04-23,DINNER,338.08
1130,1927972279,65,2016-04-23,DINNER,344.8
1131,3372868164,145,2016-04-23,DINNER,201.83
1132,3372868164,34,2016-04-23,DINNER,204.96
1133,3372868164,275,2016-04-23,BREAKFAST,303.13
1134,3372868164,435,2016-04-23,BREAKFAST,264.64
1135,1624580081,385,2016-04-23,DINNER,292.47
1136,1624580081,379,2016-04-23,LUNCH,196.91
1137,1624580081,563,2016-04-23,DINNER,198.32
1138,4445114986,448,2016-04-23,BREAKFAST,142.79
1139,4445114986,146,2016-04-23,LUNCH,97.34
1140,1503960366,45,2016-04-23,LUNCH,300.06
1141,1503960366,425,2016-04-23,LUNCH,166.63
1142,1503960366,453,2016-04-23,LUNCH,284.67
1143,4319703577,555,2016-04-23,SNACK,281.9
1144,4319703577,274,2016-04-23,LUNCH,203.63
1145,7086361926,310,2016-04-23,LUNCH,190.82
1146,7086361926,244,2016-04-23,LUNCH,230.37
1147,7086361926,127,2016-04-23,SNACK,331.29
1148,7086361926,403,2016-04-23,BREAKFAST,89.78
1149,6775888955,271,2016-04-23,SNACK,154.13
1150,6775888955,10,2016-04-23,BREAKFAST,188.35
1151,6775888955,525,2016-04-23,SNACK,222.84
1152,6775888955,366,2016-04-23,BREAKFAST,80.27
1153,2347167796,116,2016-04-23,LUNCH,168.85
1154,2347167796,96,2016-04-23,DINNER,228.07
1155,4020332650,242,2016-04-23,LUNCH,109.24
1156,4020332650,131,2016-04-23,SNACK,114.25
1157,8253242879,87,2016-04-23,DINNER,244.78
1158,8253242879,523,2016-04-23,DINNER,346.41
1159,1844505072,239,2016-04-23,DINNER,331.44
1160,1844505072,231,2016-04-23,LUNCH,120.29
1161,1844505072,575,2016-04-23,BREAKFAST,349.21
1162,1844505072,53,2016-04-23,LUNCH,182.36
1163,5553957443,351,2016-04-23,LUNCH,120.28
1164,5553957443,572,2016-04-23,DINNER,224.01
1165,5553957443,177,2016-04-23,DINNER,261.85
1166,5553957443,382,2016-04-23,DINNER,203.19
1167,6117666160,486,2016-04-23,LUNCH,89.31
1168,6117666160,92,2016-04-23,SNACK,271.39
1169,2873212765,5,2016-04-23,DINNER,264.68
1170,2873212765,327,2016-04-23,BREAKFAST,238.8
1171,2873212765,517,2016-04-23,BREAKFAST,178.6
1172,2873212765,588,2016-04-23,DINNER,268.27
1173,6962181067,351,2016-04-23,DINNER,207.38
1174,6962181067,341,2016-04-23,SNACK,166.83
1175,6962181067,123,2016-04-23,SNACK,103.19
1176,1644430081,7,2016-04-23,BREAKFAST,156.57
1177,1644430081,145,2016-04-23,BREAKFAST,192.93
1178,1644430081,388,2016-04-23,SNACK,167.59
1179,1644430081,538,2016-04-23,SNACK,295.55
1180,8583815059,13,2016-04-23,SNACK,289.71
1181,8583815059,566,2016-04-23,SNACK,119.95
1182,5577150313,277,2016-04-23,DINNER,122.4
1183,5577150313,540,2016-04-23,BREAKFAST,83.19
1184,2026352035,147,2016-04-23,SNACK,107.21
1185,2026352035,192,2016-04-23,DINNER,239.89
1186,2026352035,403,2016-04-23,SNACK,149.43
1187,4558609924,190,2016-04-23,SNACK,255.72
1188,4558609924,496,2016-04-23,BREAKFAST,114.61
1189,4558609924,320,2016-04-23,LUNCH,331.26
1190,4558609924,200,2016-04-23,LUNCH,216.55
1191,4702921684,483,2016-04-24,BREAKFAST,245.67
1192,4702921684,115,2016-04-24,DINNER,155.12
1193,4702921684,387,2016-04-24,DINNER,106.87
1194,2320127002,358,2016-04-24,BREAKFAST,244.81
1195,2320127002,40,2016-04-24,SNACK,293.53
1196,2320127002,423,2016-04-24,DINNER,301.91
1197,2320127002,114,2016-04-24,SNACK,163.58
1198,5577150313,540,2016-04-24,DINNER,256.88
1199,5577150313,325,2016-04-24,BREAKFAST,136.72
1200,8253242879,445,2016-04-24,SNACK,146.11
1201,8253242879,578,2016-04-24,DINNER,281.33
1202,8253242879,504,2016-04-24,DINNER,102.81
1203,1624580081,349,2016-04-24,LUNCH,159.09
1204,1624580081,457,2016-04-24,BREAKFAST,320.11
1205,1624580081,388,2016-04-24,SNACK,285.76
1206,4020332650,264,2016-04-24,SNACK,143.36
1207,4020332650,412,2016-04-24,BREAKFAST,186.18
1208,4020332650,312,2016-04-24,BREAKFAST,280.43
1209,4020332650,165,2016-04-24,DINNER,208.05
1210,2026352035,338,2016-04-24,LUNCH,152.07
1211,2026352035,67,2016-04-24,LUNCH,312.11
1212,6290855005,3,2016-04-24,LUNCH,97.4
1213,6290855005,357,2016-04-24,LUNCH,148.55
1214,6775888955,583,2016-04-24,DINNER,251.6
1215,6775888955,136,2016-04-24,SNACK,182.52
1216,6775888955,89,2016-04-24,BREAKFAST,329.56
1217,6775888955,226,2016-04-24,LUNCH,286.48
1218,7007744171,265,2016-04-24,DINNER,204.46
1219,7007744171,263,2016-04-24,BREAKFAST,253.48
1220,8583815059,542,2016-04-24,BREAKFAST,245.94
1221,8583815059,147,2016-04-24,SNACK,213.79
1222,8583815059,466,2016-04-24,DINNER,246.68
1223,8583815059,401,2016-04-24,BREAKFAST,120.95
1224,6962181067,160,2016-04-24,LUNCH,180.96
1225,6962181067,298,2016-04-24,BREAKFAST,200.43
1226,6962181067,127,2016-04-24,BREAKFAST,190.62
1227,6962181067,497,2016-04-24,BREAKFAST,129.12
1228,8877689391,39,2016-04-24,SNACK,314.65
1229,8877689391,266,2016-04-24,BREAKFAST,324.84
1230,8877689391,85,2016-04-24,SNACK,171.12
1231,8877689391,431,2016-04-24,DINNER,244.96
1232,2873212765,359,2016-04-24,BREAKFAST,285.46
1233,2873212765,457,2016-04-24,BREAKFAST,165.39
1234,2873212765,158,2016-04-24,DINNER,135.42
1235,2873212765,52,2016-04-24,LUNCH,202.48
1236,2347167796,544,2016-04-24,SNACK,205.68
1237,2347167796,439,2016-04-24,BREAKFAST,92.82
1238,2347167796,472,2016-04-24,SNACK,102.56
1239,2347167796,323,2016-04-24,LUNCH,185.37
1240,4558609924,152,2016-04-24,BREAKFAST,253.06
1241,4558609924,364,2016-04-24,BREAKFAST,262.53
1242,4558609924,94,2016-04-24,SNACK,169.5
1243,4558609924,101,2016-04-24,DINNER,254.54
1244,4319703577,14,2016-04-24,LUNCH,201.85
1245,4319703577,555,2016-04-24,LUNCH,250.76
1246,4319703577,259,2016-04-24,DINNER,123.06
1247,4319703577,110,2016-04-24,DINNER,261.8
1248,6117666160,590,2016-04-24,BREAKFAST,169.44
1249,6117666160,160,2016-04-24,SNACK,202.63
1250,6117666160,478,2016-04-24,LUNCH,131.41
1251,8792009665,150,2016-04-24,DINNER,323.3
1252,8792009665,320,2016-04-24,SNACK,106.55
1253,8792009665,163,2016-04-24,BREAKFAST,91.6
1254,8792009665,114,2016-04-24,LUNCH,274.77
1255,1503960366,499,2016-04-24,BREAKFAST,161.9
1256,1503960366,449,2016-04-24,SNACK,126.72
1257,1503960366,338,2016-04-24,BREAKFAST,348.92
1258,8053475328,38,2016-04-24,DINNER,272.16
1259,8053475328,42,2016-04-24,BREAKFAST,311.78
1260,8053475328,161,2016-04-24,DINNER,129.62
1261,7086361926,98,2016-04-24,SNACK,169.57
1262,7086361926,354,2016-04-24,BREAKFAST,98.96
1263,7086361926,1,2016-04-24,LUNCH,95.37
1264,1644430081,542,2016-04-24,LUNCH,340.38
1265,1644430081,462,2016-04-24,SNACK,118.49
1266,8378563200,422,2016-04-24,BREAKFAST,243.12
1267,8378563200,356,2016-04-24,BREAKFAST,346.38
1268,8378563200,46,2016-04-24,BREAKFAST,261.44
1269,8378563200,33,2016-04-24,DINNER,271.91
1270,1844505072,582,2016-04-24,DINNER,314.09
1271,1844505072,330,2016-04-24,LUNCH,178.46
1272,3372868164,3,2016-04-24,DINNER,149.48
1273,3372868164,412,2016-04-24,DINNER,212.71
1274,1927972279,16,2016-04-24,DINNER,157.85
1275,1927972279,103,2016-04-24,BREAKFAST,132.66
1276,1927972279,486,2016-04-24,SNACK,87.25
1277,1927972279,35,2016-04-24,BREAKFAST,229.43
1278,4445114986,414,2016-04-24,DINNER,229.85
1279,4445114986,288,2016-04-24,SNACK,105.41
1280,3977333714,333,2016-04-24,SNACK,327.5
1281,3977333714,92,2016-04-24,LUNCH,255.34
1282,3977333714,337,2016-04-24,SNACK,330.62
1283,5553957443,51,2016-04-24,SNACK,269.34
1284,5553957443,3,2016-04-24,BREAKFAST,293.48
1285,5553957443,138,2016-04-24,DINNER,239.36
1286,5553957443,246,2016-04-24,LUNCH,119.54
1287,4388161847,150,2016-04-24,BREAKFAST,299.2
1288,4388161847,362,2016-04-24,LUNCH,285.18
1289,4388161847,210,2016-04-24,SNACK,267.8
1290,4388161847,440,2016-04-24,LUNCH,117.53
1291,2022484408,400,2016-04-24,LUNCH,110.27
1292,2022484408,579,2016-04-24,LUNCH,219.94
1293,2022484408,276,2016-04-24,BREAKFAST,106.98
1294,2022484408,476,2016-04-24,LUNCH,124.35
1295,6290855005,79,2016-04-25,BREAKFAST,175.91
1296,6290855005,266,2016-04-25,LUNCH,166.96
1297,4020332650,530,2016-04-25,SNACK,230.18
1298,4020332650,559,2016-04-25,LUNCH,173.29
1299,4020332650,333,2016-04-25,BREAKFAST,296.51
1300,8792009665,520,2016-04-25,LUNCH,229.31
1301,8792009665,362,2016-04-25,BREAKFAST,153.15
1302,4388161847,23,2016-04-25,BREAKFAST,91.6
1303,4388161847,558,2016-04-25,SNACK,101.42
1304,4388161847,399,2016-04-25,LUNCH,267.95
1305,4388161847,289,2016-04-25,LUNCH,99.38
1306,1844505072,497,2016-04-25,BREAKFAST,286.12
1307,1844505072,9,2016-04-25,LUNCH,336.92
1308,1844505072,282,2016-04-25,BREAKFAST,117.85
1309,1644430081,565,2016-04-25,DINNER,210.54
1310,1644430081,185,2016-04-25,DINNER,224.01
1311,1644430081,103,2016-04-25,DINNER,167.43
1312,1644430081,351,2016-04-25,SNACK,108.42
1313,4445114986,280,2016-04-25,BREAKFAST,252.46
1314,4445114986,20,2016-04-25,BREAKFAST,249.69
1315,4445114986,392,2016-04-25,BREAKFAST,193.68
1316,2873212765,54,2016-04-25,LUNCH,274.52
1317,2873212765,23,2016-04-25,LUNCH,236.34
1318,1624580081,141,2016-04-25,SNACK,214.18
1319,1624580081,322,2016-04-25,LUNCH,209.39
1320,1624580081,291,2016-04-25,SNACK,87.15
1321,7086361926,281,2016-04-25,LUNCH,349.84
1322,7086361926,557,2016-04-25,LUNCH,274.05
1323,5577150313,545,2016-04-25,LUNCH,332.01
1324,5577150313,37,2016-04-25,DINNER,332.96
1325,5577150313,28,2016-04-25,LUNCH,227.43
1326,1927972279,365,2016-04-25,LUNCH,279.11
1327,1927972279,464,2016-04-25,LUNCH,107.48
1328,5553957443,58,2016-04-25,LUNCH,197.19
1329,5553957443,51,2016-04-25,LUNCH,271.07
1330,1503960366,84,2016-04-25,DINNER,189.76
1331,1503960366,474,2016-04-25,BREAKFAST,309.17
1332,8378563200,299,2016-04-25,LUNCH,179.01
1333,8378563200,132,2016-04-25,DINNER,174.86
1334,8378563200,342,2016-04-25,BREAKFAST,221.66
1335,8378563200,522,2016-04-25,BREAKFAST,318.44
1336,6775888955,476,2016-04-25,DINNER,301.88
1337,6775888955,173,2016-04-25,BREAKFAST,122.55
1338,2026352035,413,2016-04-25,DINNER,239.2
1339,2026352035,114,2016-04-25,SNACK,288.94
1340,2026352035,62,2016-04-25,SNACK,186.03
1341,4558609924,310,2016-04-25,BREAKFAST,231.36
1342,4558609924,69,2016-04-25,LUNCH,209.76
1343,4558609924,529,2016-04-25,LUNCH,263.04
1344,4558609924,20,2016-04-25,LUNCH,260.08
1345,7007744171,188,2016-04-25,BREAKFAST,267.39
1346,7007744171,106,2016-04-25,LUNCH,254.8
1347,7007744171,163,2016-04-25,DINNER,116.46
1348,7007744171,205,2016-04-25,LUNCH,199.08
1349,2022484408,312,2016-04-25,SNACK,124.06
1350,2022484408,527,2016-04-25,SNACK,216.96
1351,6117666160,6,2016-04-25,LUNCH,313.89
1352,6117666160,250,2016-04-25,SNACK,329.05
1353,6117666160,361,2016-04-25,BREAKFAST,230.34
1354,6117666160,390,2016-04-25,LUNCH,134.72
1355,2320127002,404,2016-04-25,DINNER,117.34
1356,2320127002,570,2016-04-25,LUNCH,268.63
1357,2320127002,325,2016-04-25,BREAKFAST,343.01
1358,6962181067,17,2016-04-25,DINNER,100.19
1359,6962181067,384,2016-04-25,SNACK,109.75
1360,2347167796,283,2016-04-25,SNACK,317.06
1361,2347167796,408,2016-04-25,LUNCH,299.38
1362,2347167796,46,2016-04-25,DINNER,219.29
1363,2347167796,383,2016-04-25,LUNCH,147.96
1364,8053475328,515,2016-04-25,BREAKFAST,160.87
1365,8053475328,427,2016-04-25,DINNER,142.66
1366,8053475328,299,2016-04-25,DINNER,247.41
1367,8053475328,60,2016-04-25,DINNER,292.43
1368,8253242879,34,2016-04-25,SNACK,172.41
1369,8253242879,423,2016-04-25,LUNCH,257.93
1370,3372868164,65,2016-04-25,BREAKFAST,301.84
1371,3372868164,205,2016-04-25,SNACK,231.88
1372,3372868164,92,2016-04-25,SNACK,230.55
1373,3372868164,238,2016-04-25,DINNER,345.84
1374,3977333714,45,2016-04-25,LUNCH,240.98
1375,3977333714,442,2016-04-25,LUNCH,151.29
1376,3977333714,147,2016-04-25,LUNCH,130.72
1377,3977333714,264,2016-04-25,LUNCH,90.92
1378,4702921684,216,2016-04-25,SNACK,263.35
1379,4702921684,521,2016-04-25,BREAKFAST,284.27
1380,4319703577,194,2016-04-25,DINNER,80.27
1381,4319703577,155,2016-04-25,SNACK,89.47
1382,4319703577,555,2016-04-25,DINNER,347.53
1383,8877689391,555,2016-04-25,BREAKFAST,201.81
1384,8877689391,175,2016-04-25,BREAKFAST,293.18
1385,8877689391,461,2016-04-25,BREAKFAST,81.81
1386,8583815059,170,2016-04-25,DINNER,341.03
1387,8583815059,445,2016-04-25,LUNCH,198.59
1388,8583815059,432,2016-04-25,LUNCH,200.72
1389,8583815059,228,2016-04-25,LUNCH,229.13
1390,5553957443,243,2016-04-26,DINNER,303.21
1391,5553957443,277,2016-04-26,DINNER,325.44
1392,8583815059,174,2016-04-26,LUNCH,306.35
1393,8583815059,102,2016-04-26,LUNCH,232.01
1394,8583815059,550,2016-04-26,DINNER,268.99
1395,1644430081,443,2016-04-26,LUNCH,136.33
1396,1644430081,130,2016-04-26,DINNER,214.56
1397,6117666160,587,2016-04-26,SNACK,244.71
1398,6117666160,348,2016-04-26,SNACK,114.87
1399,2026352035,481,2016-04-26,LUNCH,191.79
1400,2026352035,137,2016-04-26,LUNCH,234.04
1401,2026352035,424,2016-04-26,LUNCH,80.17
1402,4388161847,425,2016-04-26,LUNCH,155.08
1403,4388161847,572,2016-04-26,LUNCH,338.95
1404,4388161847,380,2016-04-26,SNACK,270.96
1405,4388161847,360,2016-04-26,DINNER,346.74
1406,7086361926,144,2016-04-26,DINNER,286.65
1407,7086361926,573,2016-04-26,SNACK,220.63
1408,7086361926,263,2016-04-26,BREAKFAST,314.42
1409,7086361926,544,2016-04-26,BREAKFAST,109.61
1410,2022484408,351,2016-04-26,LUNCH,121.45
1411,2022484408,473,2016-04-26,DINNER,306.16
1412,2022484408,225,2016-04-26,BREAKFAST,210.78
1413,1844505072,578,2016-04-26,BREAKFAST,294.74
1414,1844505072,10,2016-04-26,BREAKFAST,141.64
1415,1844505072,29,2016-04-26,DINNER,239.89
1416,1624580081,478,2016-04-26,DINNER,169.11
1417,1624580081,180,2016-04-26,DINNER,207.16
1418,1624580081,137,2016-04-26,SNACK,209.62
1419,1624580081,91,2016-04-26,LUNCH,349.36
1420,8792009665,68,2016-04-26,SNACK,229.36
1421,8792009665,96,2016-04-26,LUNCH,172.89
1422,6962181067,173,2016-04-26,LUNCH,218.87
1423,6962181067,306,2016-04-26,DINNER,271.99
1424,6962181067,166,2016-04-26,SNACK,216.06
1425,6962181067,87,2016-04-26,DINNER,324.22
1426,6290855005,109,2016-04-26,SNACK,210.39
1427,6290855005,524,2016-04-26,SNACK,306.04
1428,6290855005,174,2016-04-26,SNACK,162.83
1429,4558609924,591,2016-04-26,BREAKFAST,200.35
1430,4558609924,450,2016-04-26,LUNCH,167.03
1431,5577150313,485,2016-04-26,DINNER,286.75
1432,5577150313,228,2016-04-26,DINNER,293.85
1433,5577150313,83,2016-04-26,BREAKFAST,188.46
1434,8253242879,427,2016-04-26,SNACK,185.42
1435,8253242879,348,2016-04-26,SNACK,210.74
1436,2320127002,173,2016-04-26,LUNCH,91.99
1437,2320127002,439,2016-04-26,BREAKFAST,349.37
1438,2320127002,230,2016-04-26,SNACK,314.75
1439,2320127002,460,2016-04-26,LUNCH,318.37
1440,1503960366,563,2016-04-26,LUNCH,115.11
1441,1503960366,184,2016-04-26,DINNER,215.33
1442,4020332650,131,2016-04-26,SNACK,118.66
1443,4020332650,583,2016-04-26,SNACK,146.55
1444,2347167796,118,2016-04-26,BREAKFAST,168.43
1445,2347167796,362,2016-04-26,LUNCH,246.06
1446,8877689391,10,2016-04-26,DINNER,123.13
1447,8877689391,542,2016-04-26,LUNCH,166.56
1448,8877689391,526,2016-04-26,LUNCH,340.36
1449,4319703577,145,2016-04-26,BREAKFAST,231.38
1450,4319703577,367,2016-04-26,SNACK,318.99
1451,4319703577,165,2016-04-26,LUNCH,261.56
1452,8378563200,85,2016-04-26,SNACK,239.04
1453,8378563200,379,2016-04-26,DINNER,96.69
1454,8378563200,113,2016-04-26,DINNER,301.97
1455,8378563200,538,2016-04-26,SNACK,138.49
1456,3372868164,155,2016-04-26,LUNCH,300.28
1457,3372868164,299,2016-04-26,DINNER,127.64
1458,3372868164,475,2016-04-26,BREAKFAST,93.99
1459,3977333714,140,2016-04-26,LUNCH,136.75
1460,3977333714,207,2016-04-26,SNACK,163.5
1461,3977333714,445,2016-04-26,SNACK,134.85
1462,3977333714,164,2016-04-26,LUNCH,165.77
1463,1927972279,49,2016-04-26,DINNER,325.25
1464,1927972279,526,2016-04-26,BREAKFAST,320.3
1465,1927972279,94,2016-04-26,BREAKFAST,263.45
1466,1927972279,296,2016-04-26,BREAKFAST,144.93
1467,4702921684,201,2016-04-26,LUNCH,182.6
1468,4702921684,248,2016-04-26,BREAKFAST,235.47
1469,7007744171,437,2016-04-26,SNACK,166.95
1470,7007744171,361,2016-04-26,SNACK,234.31
1471,7007744171,212,2016-04-26,SNACK,155.1
1472,7007744171,498,2016-04-26,SNACK,94.4
1473,8053475328,1,2016-04-26,SNACK,211.5
1474,8053475328,436,2016-04-26,LUNCH,129.81
1475,2873212765,56,2016-04-26,LUNCH,242.07
1476,2873212765,206,2016-04-26,LUNCH,104.91
1477,2873212765,351,2016-04-26,DINNER,226.49
1478,2873212765,219,2016-04-26,BREAKFAST,283.03
1479,4445114986,177,2016-04-26,BREAKFAST,145.9
1480,4445114986,351,2016-04-26,LUNCH,234.99
1481,4445114986,167,2016-04-26,DINNER,264.76
1482,4445114986,250,2016-04-26,SNACK,96.42
1483,6775888955,391,2016-04-26,BREAKFAST,198.54
1484,6775888955,91,2016-04-26,DINNER,278.23
1485,4020332650,511,2016-04-27,SNACK,277.17
1486,4020332650,448,2016-04-27,SNACK,296.49
1487,4020332650,109,2016-04-27,SNACK,332.36
1488,4020332650,567,2016-04-27,SNACK,208.31
1489,6290855005,377,2016-04-27,DINNER,196.47
1490,6290855005,335,2016-04-27,SNACK,301.33
1491,8253242879,360,2016-04-27,BREAKFAST,324.86
1492,8253242879,568,2016-04-27,SNACK,234.85
1493,8253242879,504,2016-04-27,DINNER,236.37
1494,8253242879,471,2016-04-27,SNACK,125.17
1495,1624580081,574,2016-04-27,SNACK,131.02
1496,1624580081,130,2016-04-27,LUNCH,311.25
1497,1624580081,281,2016-04-27,DINNER,217.9
1498,1624580081,151,2016-04-27,BREAKFAST,104.34
1499,8583815059,121,2016-04-27,SNACK,163.58
1500,8583815059,424,2016-04-27,SNACK,134.07
1501,3977333714,302,2016-04-27,DINNER,150.65
1502,3977333714,448,2016-04-27,LUNCH,155.1
1503,3977333714,50,2016-04-27,LUNCH,330.52
1504,3977333714,439,2016-04-27,LUNCH,124.57
1505,2320127002,282,2016-04-27,LUNCH,147.15
1506,2320127002,584,2016-04-27,BREAKFAST,95.77
1507,8053475328,492,2016-04-27,BREAKFAST,333.77
1508,8053475328,303,2016-04-27,DINNER,339.54
1509,8053475328,466,2016-04-27,LUNCH,263.78
1510,2347167796,483,2016-04-27,LUNCH,101.13
1511,2347167796,390,2016-04-27,LUNCH,284.67
1512,2347167796,278,2016-04-27,DINNER,339.69
1513,6962181067,495,2016-04-27,LUNCH,330.52
1514,6962181067,290,2016-04-27,BREAKFAST,339.26
1515,6962181067,51,2016-04-27,LUNCH,114.53
1516,8378563200,206,2016-04-27,BREAKFAST,86.29
1517,8378563200,546,2016-04-27,DINNER,121.45
1518,8378563200,367,2016-04-27,LUNCH,231.83
1519,1644430081,386,2016-04-27,LUNCH,192.13
1520,1644430081,322,2016-04-27,SNACK,153.84
1521,7086361926,162,2016-04-27,BREAKFAST,128.12
1522,7086361926,10,2016-04-27,LUNCH,85.44
1523,4702921684,93,2016-04-27,SNACK,332.63
1524,4702921684,268,2016-04-27,DINNER,295.51
1525,1927972279,496,2016-04-27,DINNER,195.51
1526,1927972279,520,2016-04-27,LUNCH,155.55
1527,1927972279,334,2016-04-27,LUNCH,265.17
1528,1927972279,82,2016-04-27,LUNCH,307.06
1529,5577150313,372,2016-04-27,DINNER,227.15
1530,5577150313,247,2016-04-27,BREAKFAST,153.1
1531,5577150313,453,2016-04-27,DINNER,168.52
1532,4558609924,369,2016-04-27,DINNER,158.38
1533,4558609924,473,2016-04-27,SNACK,198.76
1534,4558609924,552,2016-04-27,LUNCH,265.11
1535,4558609924,376,2016-04-27,DINNER,90.78
1536,1503960366,470,2016-04-27,DINNER,256.21
1537,1503960366,258,2016-04-27,SNACK,244.19
1538,1503960366,449,2016-04-27,DINNER,338.96
1539,2026352035,377,2016-04-27,BREAKFAST,154.98
1540,2026352035,299,2016-04-27,LUNCH,179.02
1541,2026352035,221,2016-04-27,DINNER,185.56
1542,2026352035,433,2016-04-27,LUNCH,243.04
1543,1844505072,130,2016-04-27,BREAKFAST,270.69
1544,1844505072,225,2016-04-27,LUNCH,101.99
1545,3372868164,479,2016-04-27,SNACK,172.8
1546,3372868164,278,2016-04-27,DINNER,336.3
1547,6775888955,165,2016-04-27,BREAKFAST,180.07
1548,6775888955,334,2016-04-27,DINNER,135.0
1549,6775888955,191,2016-04-27,DINNER,110.11
1550,4388161847,482,2016-04-27,LUNCH,337.29
1551,4388161847,71,2016-04-27,BREAKFAST,85.39
1552,4388161847,344,2016-04-27,BREAKFAST,193.02
1553,5553957443,423,2016-04-27,SNACK,90.62
1554,5553957443,541,2016-04-27,LUNCH,346.46
1555,5553957443,309,2016-04-27,LUNCH,309.34
1556,6117666160,151,2016-04-27,DINNER,329.65
1557,6117666160,548,2016-04-27,LUNCH,247.42
1558,6117666160,489,2016-04-27,DINNER,163.99
1559,6117666160,249,2016-04-27,DINNER,188.02
1560,4319703577,79,2016-04-27,BREAKFAST,270.32
1561,4319703577,323,2016-04-27,DINNER,223.19
1562,4319703577,514,2016-04-27,SNACK,181.08
1563,8877689391,394,2016-04-27,DINNER,218.05
1564,8877689391,481,2016-04-27,DINNER,208.12
1565,8877689391,58,2016-04-27,DINNER,313.67
1566,2873212765,228,2016-04-27,DINNER,196.24
1567,2873212765,326,2016-04-27,SNACK,138.82
1568,2873212765,234,2016-04-27,DINNER,314.05
1569,2873212765,167,2016-04-27,LUNCH,173.42
1570,2022484408,545,2016-04-27,DINNER,303.73
1571,2022484408,39,2016-04-27,BREAKFAST,117.49
1572,2022484408,161,2016-04-27,DINNER,325.68
1573,4445114986,347,2016-04-27,DINNER,151.16
1574,4445114986,467,2016-04-27,BREAKFAST,172.53
1575,4445114986,314,2016-04-27,DINNER,255.26
1576,7007744171,294,2016-04-27,BREAKFAST,131.54
1577,7007744171,472,2016-04-27,SNACK,244.24
1578,7007744171,239,2016-04-27,BREAKFAST,128.01
1579,8792009665,191,2016-04-27,DINNER,316.45
1580,8792009665,521,2016-04-27,BREAKFAST,159.74
1581,7086361926,251,2016-04-28,DINNER,273.03
1582,7086361926,198,2016-04-28,SNACK,98.61
1583,5577150313,351,2016-04-28,BREAKFAST,108.62
1584,5577150313,120,2016-04-28,SNACK,186.91
1585,8877689391,77,2016-04-28,SNACK,104.4
1586,8877689391,312,2016-04-28,LUNCH,214.45
1587,8877689391,186,2016-04-28,SNACK,122.71
1588,6775888955,42,2016-04-28,SNACK,220.91
